CMS Certification Number (CCN),Network,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,Profit or Non-Profit,Chain Owned,Chain Organization,Late Shift,# of Dialysis Stations,Offers in-center hemodialysis,Offers peritoneal dialysis,Offers home hemodialysis training,Certification Date,Claims Date,EQRS Date,SMR Date,Patient Survival Category Text,Patient Survival data availability code,Number of Patients included in survival summary,Mortality Rate (Facility),Mortality Rate: Upper Confidence Limit (97.5%),Mortality Rate: Lower Confidence Limit (2.5%),SHR Date,Patient hospitalization category text,Patient Hospitalization data availability Code,Number of patients included in hospitalization summary,Hospitalization Rate (Facility),Hospitalization Rate: Upper Confidence Limit (97.5%),Hospitalization Rate: Lower Confidence Limit (2.5%),SRR Date,Patient Hospital Readmission Category,Patient Hospital Readmission data availability Code,Number of hospitalizations included in hospital readmission summary,Readmission Rate (Facility),Readmission Rate: Upper Confidence Limit (97.5%),Readmission Rate: Lower Confidence Limit (2.5%),STrR Date,Patient Transfusion category text,Patient Transfusion data availability Code,Number of patients included in the transfusion summary,Transfusion Rate (Facility),Transfusion Rate: Upper Confidence Limit (97.5%),Transfusion Rate: Lower Confidence Limit (2.5%),FYSWR Date,FYSWR category text,Patient transplant waitlist data availability code,Number of patients in this facility for FYSWR,First Year Standardized Kidney Transplant Waitlist Ratio,95% C.I. (upper limit) for FYSWR,95% C.I. (lower limit) for FYSWR,PPPW category text,Patient prevalent transplant waitlist data availability code,Number of patients for PPPW,Percentage of Prevalent Patients Waitlisted for Kidney Transplant,95% C.I. (upper limit) for PPPW,95% C.I. (lower limit) for PPPW,SEDR Date,SEDR category text,Emergency Department Encounter data availability Code,Number of patients included in SEDR summary,Standardized ED visits ratio (Facility),SEDR: Upper Confidence Limit (97.5%),SEDR: Lower Confidence Limit (2.5%),ED30 Date,ED30 Category text,Emergency Department Encounter Ratio Occurring within 30 Days of Hospital Discharge data availability Code,Number of hospitalizations included in ED30 summary,Standardized ED visits within 30 days of hospital discharge ratio (Facility),ED30: Upper Confidence Limit (97.5%),ED30: Lower Confidence Limit (2.5%),YEARS Modality Switch BASED UPON,SMoSR: Classification Category (FACILITY),Modality Switch Data Availability Code,SMoSR: Number of Eligible patients (FACILITY),SMoSR: Standardized Modality Switch Ratio (FACILITY),SMoSR: Upper Confidence Limit (FACILITY),SMoSR: Lower Confidence Limit (FACILITY),SIR Date,Patient Infection category text,Patient Infection Data Availability Code,Standard Infection Ratio,SIR: Upper Confidence Limit (97.5%),SIR: Lower Confidence Limit (2.5%),Fistula Category Text,Fistula data availability code,Number of Patients included in fistula summary,Fistula Rate (Facility),Fistula Rate: Upper Confidence Limit (97.5%),Fistula Rate: Lower Confidence Limit (2.5%),HCP Vaccination Data Collection Dates,HCP Vaccination Data Availability Code,Healthcare worker COVID-19 vaccination adherence percentage,Adult HD Kt/V data availability code,Number of adult HD patients with KT/V data,Number of adult HD patient-months with Kt/V data,Percent of Adult HD patients with Kt/V >= 1.2,Adult PD Kt/V data availability code,Number of adult PD patients with KT/V data,Number of adult PD patient-months with Kt/V data,Percentage of Adult PD PTS with Kt/V >= 1.7,Pediatric HD Kt/V Data Availability Code,Number of pediatric HD patients with Kt/V data,Number of pediatric HD patient-months with KT/V data,Percentage of Pediatric HD patients with Kt/V >= 1.2,Pediatric PD Kt/V Data Availability Code,Number of pediatric PD patients with Kt/V data,Number of pediatric PD patient-months with KT/V data,Percentage of pediatric PD patients with Kt/V>=1.8,Percentage of Medicare patients with Hgb<10 g/dL,HGB<10 data availability code,Percentage of Medicare patients with Hgb>12 g/dL,Hgb > 12 data availability code,Number of Dialysis Patients with Hgb data,Hypercalcemia Data Availability Code,Number of patients in hypercalcemia summary,Number of patient-months in hypercalcemia summary,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Serum phosphorus Data Availability Code,Number of patients in Serum phosphorus summary,Number of patient-months in Serum phosphorus summary,Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Long term catheter Data Availability Code,Number of patients in long term catheter summary,Number of patient months in long term catheter summary,Percentage of Adult patients with long term catheter in use,nPCR Data Availability Code,Number of patients in nPCR summary,Number of patient-months in nPCR summary,Percentage of pediatric HD patients with nPCR
522595,11,DaVita Mill Street Home Training (PD),01Jan2021-31Dec2024,3.0,001,N54 W6135 MILL STREET,SUITE 500,CEDARBURG,WI,53012,Ozaukee,(262) 377-2158,Profit,Yes,DaVita,No,0,No,Yes,Yes,2013-09-03,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,105.0,18.1,34.0,8.5,01Jan2024-31Dec2024,As Expected,001,29.0,198.7,374.3,114.1,01Jan2024-31Dec2024,As Expected,001,29.0,24.1,43.2,10.0,01Jan2024-31Dec2024,Not Available,199,12.0,,,,01Jan2021-31Dec2023,Not Available,199,11.0,,,,As Expected,001,17.0,38.8,82.5,7.9,01Jan2024-31Dec2024,As Expected,001,14.0,1.22,3.3,0.46,01Jan2023-31Dec2024,As Expected,001,38.0,1.19,2.74,0.34,01Jan2021-31Dec2023,Not Available,201,0.0,,,,01Jan2024-31Dec2024,Not Available,201,,,,Not Available,199,10.0,,,,01Apr2025-30JUN2025,199,,280,7.0,21.0,,280,22.0,145.0,,280,0.0,,,280,0.0,,,,199,,199,6.0,280,32.0,198.0,,280,34.0,198.0,,,,,,199,10.0,41.0,,280,0.0,,
522596,11,DaVita Lake Hallie Dialysis,01Jan2021-31Dec2024,3.0,001,3636 E MELBY ST,,Lake Hallie,WI,54729,Chippewa,(715) 833-8512,Profit,Yes,DaVita,No,12,Yes,Yes,Yes,2013-09-18,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,363.0,18.3,29.2,11.8,01Jan2024-31Dec2024,As Expected,001,107.0,161.1,245.5,112.8,01Jan2024-31Dec2024,As Expected,001,99.0,23.3,32.8,15.1,01Jan2024-31Dec2024,As Expected,001,58.0,39.0,88.0,21.1,01Jan2021-31Dec2023,As Expected,001,56.0,1.06,2.3,0.39,As Expected,001,77.0,10.0,32.5,2.5,01Jan2024-31Dec2024,As Expected,001,67.0,1.34,2.32,0.88,01Jan2023-31Dec2024,As Expected,001,96.0,1.35,2.36,0.66,01Jan2021-31Dec2023,Better than Expected,001,67.0,4.45,6.62,2.85,01Jan2024-31Dec2024,As Expected,001,0.57,1.39,0.18,As Expected,001,94.0,65.3,82.8,48.3,01Apr2025-30JUN2025,001,0.0,280,79.0,668.0,,280,25.0,186.0,,280,0.0,,,280,0.0,,,12.0,001,2.0,001,41.0,280,110.0,924.0,,280,116.0,921.0,,,,,,001,94.0,771.0,17.0,280,0.0,,
522597,11,DaVita Lake Country Dialysis (PD),01Jan2021-31Dec2024,4.0,001,2301 SUN VALLEY DR STE 101,,DELAFIELD,WI,53018,Waukesha,(262) 646-3080,Profit,Yes,DaVita,No,0,No,Yes,No,2013-09-27,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,148.0,26.9,42.0,16.3,01Jan2024-31Dec2024,As Expected,001,38.0,140.1,272.5,78.2,01Jan2024-31Dec2024,As Expected,001,21.0,12.2,39.3,1.5,01Jan2024-31Dec2024,Not Available,199,19.0,,,,01Jan2021-31Dec2023,Not Available,199,8.0,,,,Better than Expected,001,37.0,45.0,75.8,17.6,01Jan2024-31Dec2024,As Expected,001,22.0,1.1,2.56,0.5,01Jan2023-31Dec2024,As Expected,001,32.0,0.5,1.68,0.07,01Jan2021-31Dec2023,Not Available,201,0.0,,,,01Jan2024-31Dec2024,Not Available,201,,,,Not Available,199,4.0,,,,01Apr2025-30JUN2025,199,,280,0.0,,,280,44.0,310.0,,280,0.0,,,280,0.0,,,,199,,199,7.0,280,48.0,343.0,,280,50.0,350.0,,,,,,199,4.0,33.0,,280,0.0,,
522598,11,DaVita Capitol Court Dialysis,01Jan2021-31Dec2024,3.0,001,4176 N 56TH ST,,MILWAUKEE,WI,53216,Milwaukee,(414) 445-2119,Profit,Yes,DaVita,No,16,Yes,No,No,2014-04-21,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,293.0,20.6,32.5,13.6,01Jan2024-31Dec2024,As Expected,001,77.0,180.8,269.4,127.0,01Jan2024-31Dec2024,As Expected,001,83.0,26.5,37.0,17.8,01Jan2024-31Dec2024,As Expected,001,28.0,0.0,42.9,0.0,01Jan2021-31Dec2023,As Expected,001,43.0,0.47,1.7,0.06,As Expected,001,79.0,5.3,23.6,1.0,01Jan2024-31Dec2024,As Expected,001,31.0,0.58,1.57,0.23,01Jan2023-31Dec2024,As Expected,001,51.0,0.99,1.95,0.38,01Jan2021-31Dec2023,As Expected,001,48.0,0.36,1.31,0.04,01Jan2024-31Dec2024,As Expected,001,1.1,2.18,0.48,As Expected,001,91.0,54.6,75.3,34.3,01Apr2025-30JUN2025,001,0.0,280,85.0,769.0,,280,0.0,,,280,0.0,,,280,0.0,,,22.0,001,6.0,001,18.0,280,88.0,789.0,,280,91.0,795.0,,,,,,001,91.0,827.0,11.0,280,0.0,,
522601,11,DaVita Chilton Dialysis,01Jan2021-31Dec2024,2.0,001,425 MB LANE,,CHILTON,WI,53014,Calumet,(920) 849-3390,Profit,Yes,DaVita,No,12,Yes,Yes,Yes,2015-09-30,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,85.0,26.0,46.7,13.0,01Jan2024-31Dec2024,As Expected,001,22.0,108.2,273.0,48.1,01Jan2024-31Dec2024,As Expected,001,14.0,16.4,48.6,2.0,01Jan2024-31Dec2024,Not Available,199,15.0,,,,01Jan2021-31Dec2023,Not Available,199,9.0,,,,As Expected,001,22.0,3.3,38.1,0.2,01Jan2024-31Dec2024,As Expected,001,16.0,1.75,3.74,0.83,01Jan2023-31Dec2024,As Expected,001,12.0,2.17,5.25,0.37,01Jan2021-31Dec2023,As Expected,001,15.0,2.26,6.61,0.47,01Jan2024-31Dec2024,As Expected,001,0.73,2.42,0.12,As Expected,001,28.0,55.0,82.2,26.3,01Apr2025-30JUN2025,001,6.0,280,24.0,201.0,,280,0.0,,,280,0.0,,,280,0.0,,,18.0,001,0.0,001,11.0,280,24.0,202.0,,280,28.0,200.0,,,,,,001,28.0,208.0,20.0,280,0.0,,
522602,11,FRESENIUS MEDICAL CARE - MADISON CAPITOL,01Jan2021-31Dec2024,3.0,001,2840 INDEX ROAD,,Fitchburg,WI,53713,Dane,(608) 229-7222,Profit,Yes,Fresenius Medical Care,Yes,35,Yes,Yes,Yes,2015-07-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,462.0,18.5,28.6,12.4,01Jan2024-31Dec2024,As Expected,001,119.0,150.2,221.0,108.5,01Jan2024-31Dec2024,As Expected,001,132.0,35.0,44.9,25.8,01Jan2024-31Dec2024,As Expected,001,51.0,28.2,74.8,13.4,01Jan2021-31Dec2023,As Expected,001,62.0,1.82,3.46,0.83,As Expected,001,100.0,19.6,39.1,8.5,01Jan2024-31Dec2024,As Expected,001,60.0,0.99,1.77,0.64,01Jan2023-31Dec2024,As Expected,001,101.0,1.16,1.92,0.6,01Jan2021-31Dec2023,As Expected,001,85.0,1.08,2.06,0.5,01Jan2024-31Dec2024,Better than Expected,001,0.09,0.46,0.01,As Expected,001,118.0,59.9,79.2,36.0,01Apr2025-30JUN2025,001,3.0,001,105.0,960.0,97.0,001,11.0,71.0,97.0,259,0.0,,,259,0.0,,,34.0,001,0.0,001,47.0,001,124.0,1158.0,0.0,001,131.0,1193.0,6.0,20.0,29.0,27.0,18.0,001,118.0,1108.0,26.0,259,0.0,,
522603,11,FRESENIUS MEDICAL CARE - BARABOO,01Jan2021-31Dec2024,3.0,001,1600 JEFFERSON ST,SUITE 200,BARABOO,WI,53913,Sauk,(608) 355-1860,Profit,Yes,Fresenius Medical Care,Yes,12,Yes,No,No,2015-07-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,224.0,23.2,34.6,15.6,01Jan2024-31Dec2024,As Expected,001,63.0,130.4,219.2,83.2,01Jan2024-31Dec2024,As Expected,001,42.0,17.3,34.2,6.1,01Jan2024-31Dec2024,As Expected,001,29.0,29.4,127.3,9.7,01Jan2021-31Dec2023,As Expected,001,35.0,1.42,4.14,0.29,As Expected,001,65.0,10.4,32.8,2.7,01Jan2024-31Dec2024,As Expected,001,38.0,1.06,2.18,0.55,01Jan2023-31Dec2024,As Expected,001,41.0,1.44,2.94,0.47,01Jan2021-31Dec2023,As Expected,001,49.0,1.66,3.42,0.67,01Jan2024-31Dec2024,Better than Expected,001,0.19,0.92,0.01,As Expected,001,71.0,58.1,81.0,35.8,01Apr2025-30JUN2025,001,0.0,001,60.0,532.0,99.0,199,10.0,41.0,,201,0.0,,,259,0.0,,,39.0,001,0.0,001,26.0,001,76.0,654.0,1.0,001,79.0,678.0,6.0,19.0,30.0,30.0,15.0,001,71.0,627.0,28.0,201,0.0,,
522604,11,FRESENIUS MEDICAL CARE - DODGEVILLE,01Jan2021-31Dec2024,3.0,001,800 COMPASSION WAY,,DODGEVILLE,WI,53533,Iowa,(608) 319-0373,Profit,Yes,Fresenius Medical Care,No,12,Yes,No,No,2015-07-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,139.0,17.8,30.5,10.2,01Jan2024-31Dec2024,As Expected,001,33.0,72.7,165.5,35.4,01Jan2024-31Dec2024,As Expected,001,15.0,0.0,29.0,0.0,01Jan2024-31Dec2024,As Expected,001,18.0,44.3,164.5,16.4,01Jan2021-31Dec2023,Not Available,199,15.0,,,,As Expected,001,34.0,3.2,38.9,0.2,01Jan2024-31Dec2024,As Expected,001,19.0,1.44,2.92,0.75,01Jan2023-31Dec2024,As Expected,001,16.0,1.39,4.57,0.12,01Jan2021-31Dec2023,As Expected,001,24.0,0.42,2.35,0.01,01Jan2024-31Dec2024,As Expected,001,0.74,2.01,0.19,As Expected,001,53.0,55.8,79.2,30.9,01Apr2025-30JUN2025,001,0.0,001,50.0,463.0,99.0,257,0.0,,,259,0.0,,,259,0.0,,,5.0,001,0.0,001,20.0,001,50.0,464.0,1.0,001,53.0,479.0,8.0,23.0,32.0,24.0,13.0,001,53.0,490.0,27.0,259,0.0,,
522605,11,DaVita Green Lake County Dialysis,01Jan2021-31Dec2024,3.0,001,432 OAK ST,,BERLIN,WI,54923,Green Lake,(920) 361-1177,Profit,Yes,DaVita,No,12,Yes,Yes,No,2016-02-25,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,174.0,19.6,32.6,11.6,01Jan2024-31Dec2024,As Expected,001,46.0,167.1,282.3,106.1,01Jan2024-31Dec2024,As Expected,001,47.0,22.3,40.3,9.6,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,15.0,,,,As Expected,001,37.0,14.9,50.4,2.9,01Jan2024-31Dec2024,As Expected,001,12.0,1.47,3.14,0.7,01Jan2023-31Dec2024,As Expected,001,26.0,1.49,3.22,0.46,01Jan2021-31Dec2023,As Expected,001,25.0,0.51,2.84,0.01,01Jan2024-31Dec2024,Better than Expected,001,0.0,0.81,,As Expected,001,44.0,68.4,89.8,45.8,01Apr2025-30JUN2025,001,5.0,280,42.0,360.0,,280,8.0,75.0,,280,0.0,,,280,0.0,,,,199,,199,9.0,280,51.0,441.0,,280,53.0,432.0,,,,,,001,44.0,373.0,20.0,280,0.0,,
522606,11,DaVita Hudson Dialysis,01Jan2021-31Dec2024,4.0,001,421 STAGELINE RD,,HUDSON,WI,54016,Saint Croix,(715) 381-8240,Profit,Yes,DaVita,Yes,12,Yes,Yes,Yes,2016-04-08,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,268.0,18.8,29.0,12.7,01Jan2024-31Dec2024,As Expected,001,69.0,127.7,207.1,83.3,01Jan2024-31Dec2024,As Expected,001,68.0,18.9,31.8,9.9,01Jan2024-31Dec2024,As Expected,001,33.0,58.7,136.8,30.9,01Jan2021-31Dec2023,As Expected,001,29.0,1.48,4.33,0.31,As Expected,001,64.0,21.9,44.9,8.8,01Jan2024-31Dec2024,As Expected,001,36.0,1.5,2.75,0.95,01Jan2023-31Dec2024,As Expected,001,55.0,1.64,2.98,0.74,01Jan2021-31Dec2023,Better than Expected,001,51.0,3.56,5.97,1.94,01Jan2024-31Dec2024,Better than Expected,001,0.0,0.64,,As Expected,001,76.0,68.9,90.0,48.4,01Apr2025-30JUN2025,001,0.0,280,64.0,564.0,,280,17.0,103.0,,280,0.0,,,280,0.0,,,6.0,001,0.0,001,34.0,280,82.0,728.0,,280,90.0,716.0,,,,,,001,76.0,645.0,18.0,280,0.0,,
522607,11,DaVita Sun Prairie Dialysis,01Jan2021-31Dec2024,2.0,001,719 BUNNY TRL,,SUN PRAIRIE,WI,53590,Dane,(608) 825-6556,Profit,Yes,DaVita,No,12,Yes,Yes,Yes,2016-08-11,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,135.0,21.1,34.6,12.0,01Jan2024-31Dec2024,As Expected,001,30.0,182.0,312.4,113.4,01Jan2024-31Dec2024,As Expected,001,33.0,34.9,54.1,19.0,01Jan2024-31Dec2024,Not Available,199,10.0,,,,01Jan2021-31Dec2023,Not Available,199,14.0,,,,As Expected,001,29.0,12.9,49.4,2.2,01Jan2024-31Dec2024,As Expected,001,16.0,0.67,1.73,0.27,01Jan2023-31Dec2024,As Expected,001,35.0,1.54,2.97,0.55,01Jan2021-31Dec2023,As Expected,001,19.0,2.02,5.92,0.42,01Jan2024-31Dec2024,As Expected,001,0.51,2.52,0.03,As Expected,001,26.0,52.7,81.9,21.9,01Apr2025-30JUN2025,001,2.0,280,22.0,187.0,,280,9.0,86.0,,280,0.0,,,280,0.0,,,,199,,199,9.0,280,30.0,286.0,,280,35.0,298.0,,,,,,001,26.0,209.0,19.0,280,0.0,,
522608,11,DaVita Lake Delton Dialysis,01Jan2021-31Dec2024,3.0,001,14 COUNTY ROAD P,,WISCONSIN DELLS,WI,53965,Sauk,(608) 253-3597,Profit,Yes,DaVita,No,12,Yes,Yes,No,2016-09-19,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,Worse than Expected,001,144.0,35.4,53.0,22.6,01Jan2024-31Dec2024,As Expected,001,32.0,94.5,210.5,46.8,01Jan2024-31Dec2024,As Expected,001,20.0,35.0,69.8,11.6,01Jan2024-31Dec2024,Not Available,199,18.0,,,,01Jan2021-31Dec2023,As Expected,001,22.0,0.81,2.91,0.1,As Expected,001,32.0,17.4,54.5,3.6,01Jan2024-31Dec2024,As Expected,001,19.0,0.73,1.87,0.29,01Jan2023-31Dec2024,As Expected,001,22.0,1.42,3.24,0.33,01Jan2021-31Dec2023,As Expected,001,28.0,1.94,4.52,0.63,01Jan2024-31Dec2024,As Expected,001,0.0,1.32,,As Expected,001,28.0,62.2,89.8,33.0,01Apr2025-30JUN2025,001,2.0,280,28.0,172.0,,280,15.0,98.0,,280,0.0,,,280,0.0,,,,199,,199,9.0,280,39.0,275.0,,280,39.0,277.0,,,,,,001,28.0,178.0,20.0,280,0.0,,
522609,11,FRESENIUS KIDNEY CARE SLINGER,01Jan2021-31Dec2024,2.0,001,631 LOUS WAY,,SLINGER,WI,53086,Washington,(262) 644-1180,Profit,Yes,Fresenius Medical Care,No,13,Yes,No,No,2018-01-25,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,153.0,18.2,29.5,11.2,01Jan2024-31Dec2024,As Expected,001,47.0,123.4,223.1,73.9,01Jan2024-31Dec2024,As Expected,001,44.0,19.3,34.1,9.0,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,14.0,,,,As Expected,001,35.0,12.1,54.5,1.6,01Jan2024-31Dec2024,As Expected,001,16.0,1.17,2.56,0.54,01Jan2023-31Dec2024,As Expected,001,27.0,2.08,3.96,0.78,01Jan2021-31Dec2023,As Expected,001,30.0,0.0,1.61,0.0,01Jan2024-31Dec2024,As Expected,001,0.85,2.06,0.27,As Expected,001,57.0,40.6,66.0,13.6,01Apr2025-30JUN2025,001,3.0,001,49.0,381.0,99.0,257,0.0,,,259,0.0,,,259,0.0,,,18.0,001,0.0,001,11.0,001,51.0,403.0,1.0,001,59.0,431.0,4.0,17.0,33.0,27.0,19.0,001,57.0,423.0,21.0,259,0.0,,
522611,11,FRESENIUS KIDNEY CARE JANESVILLE,01Jan2021-31Dec2024,1.0,001,1407 CRESTON PARK DR,,JANESVILLE,WI,53545,Rock,(608) 752-6362,Profit,Yes,Fresenius Medical Care,No,13,Yes,Yes,No,2018-03-28,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,270.0,17.6,27.8,11.6,01Jan2024-31Dec2024,As Expected,001,67.0,154.5,240.1,104.6,01Jan2024-31Dec2024,As Expected,001,81.0,34.7,47.2,23.5,01Jan2024-31Dec2024,As Expected,001,22.0,26.1,141.9,7.2,01Jan2021-31Dec2023,As Expected,001,32.0,0.61,2.21,0.07,As Expected,001,65.0,13.7,36.9,4.2,01Jan2024-31Dec2024,As Expected,001,27.0,1.34,2.5,0.74,01Jan2023-31Dec2024,As Expected,001,56.0,0.93,1.77,0.36,01Jan2021-31Dec2023,As Expected,001,51.0,0.63,1.83,0.13,01Jan2024-31Dec2024,Better than Expected,001,0.14,0.67,0.01,As Expected,001,75.0,50.0,73.0,27.7,01Apr2025-30JUN2025,001,0.0,001,63.0,520.0,99.0,199,6.0,59.0,,259,0.0,,,259,0.0,,,25.0,001,0.0,001,16.0,001,81.0,701.0,1.0,001,80.0,689.0,8.0,20.0,26.0,27.0,19.0,001,75.0,648.0,32.0,259,0.0,,
522612,11,FRESENIUS KIDNEY CARE SUN PRAIRIE,01Jan2021-31Dec2024,3.0,001,2831 O'KEEFFE AVE,,SUN PRAIRIE,WI,53590,Dane,(608) 274-6358,Profit,Yes,Fresenius Medical Care,No,17,Yes,No,No,2018-09-06,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,257.0,16.4,25.2,11.1,01Jan2024-31Dec2024,As Expected,001,70.0,151.3,237.5,101.4,01Jan2024-31Dec2024,As Expected,001,69.0,22.5,34.8,12.6,01Jan2024-31Dec2024,As Expected,001,29.0,28.7,106.5,10.6,01Jan2021-31Dec2023,As Expected,001,29.0,0.49,2.71,0.01,As Expected,001,58.0,10.1,39.1,1.9,01Jan2024-31Dec2024,As Expected,001,34.0,1.11,2.02,0.64,01Jan2023-31Dec2024,As Expected,001,64.0,1.02,1.94,0.42,01Jan2021-31Dec2023,As Expected,001,58.0,0.58,1.71,0.12,01Jan2024-31Dec2024,Better than Expected,001,0.12,0.61,0.01,As Expected,001,84.0,61.8,82.6,41.5,01Apr2025-30JUN2025,001,0.0,001,80.0,670.0,99.0,199,1.0,7.0,,259,0.0,,,259,0.0,,,17.0,001,0.0,001,24.0,001,81.0,706.0,0.0,001,83.0,730.0,8.0,24.0,29.0,25.0,15.0,001,84.0,721.0,28.0,259,0.0,,
522613,11,DaVita Brown Deer Dialysis,01Jan2021-31Dec2024,3.0,001,9127 N 76TH STREET,,MILWAUKEE,WI,53223,Milwaukee,(414) 354-4319,Profit,Yes,DaVita,No,20,Yes,No,No,2018-10-03,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,183.0,26.7,43.2,16.3,01Jan2024-31Dec2024,As Expected,001,44.0,130.2,245.3,75.3,01Jan2024-31Dec2024,As Expected,001,26.0,16.2,37.3,4.5,01Jan2024-31Dec2024,Not Available,199,12.0,,,,01Jan2021-31Dec2023,Not Available,199,17.0,,,,As Expected,001,31.0,10.3,47.7,1.4,01Jan2024-31Dec2024,As Expected,001,13.0,1.27,3.61,0.46,01Jan2023-31Dec2024,Not Available,199,8.0,,,,01Jan2021-31Dec2023,As Expected,001,30.0,1.15,3.35,0.24,01Jan2024-31Dec2024,As Expected,001,0.95,2.29,0.3,As Expected,001,44.0,45.5,70.0,19.5,01Apr2025-30JUN2025,001,0.0,280,39.0,322.0,,280,5.0,51.0,,280,0.0,,,280,0.0,,,,199,,199,8.0,280,45.0,378.0,,280,49.0,403.0,,,,,,001,44.0,354.0,22.0,280,0.0,,
522614,11,FRESENIUS KIDNEY CARE SILVER SPRINGS,01Jan2021-31Dec2024,2.0,001,2615 W SILVER SPRING DR,,MILWAUKEE,WI,53209,Milwaukee,(414) 461-2649,Profit,Yes,Fresenius Medical Care,No,18,Yes,No,No,2018-11-08,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,282.0,18.1,31.0,10.8,01Jan2024-31Dec2024,As Expected,001,53.0,117.7,228.3,66.4,01Jan2024-31Dec2024,As Expected,001,36.0,32.1,56.9,13.6,01Jan2024-31Dec2024,Not Available,199,9.0,,,,01Jan2021-31Dec2023,As Expected,001,33.0,0.0,1.35,0.0,As Expected,001,54.0,12.6,39.8,3.1,01Jan2024-31Dec2024,As Expected,001,13.0,0.37,1.8,0.08,01Jan2023-31Dec2024,As Expected,001,17.0,0.4,1.96,0.01,01Jan2021-31Dec2023,As Expected,001,50.0,1.2,2.61,0.44,01Jan2024-31Dec2024,Better than Expected,001,0.0,0.71,,As Expected,001,65.0,56.7,78.3,33.7,01Apr2025-30JUN2025,001,0.0,001,61.0,507.0,99.0,257,0.0,,,259,0.0,,,259,0.0,,,,199,,199,9.0,001,61.0,508.0,0.0,001,66.0,552.0,8.0,25.0,28.0,24.0,14.0,001,65.0,534.0,22.0,259,0.0,,
522615,11,FRESENIUS KIDNEY CARE BROOKFIELD,01Jan2021-31Dec2024,4.0,001,17500 W CAPITOL DR,,BROOKFIELD,WI,53045,Waukesha,(262) 373-1244,Profit,Yes,Fresenius Medical Care,No,13,Yes,Yes,Yes,2018-12-14,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,Better than Expected,001,262.0,10.5,19.6,5.4,01Jan2024-31Dec2024,As Expected,001,71.0,140.9,235.7,90.2,01Jan2024-31Dec2024,As Expected,001,47.0,24.9,42.7,11.5,01Jan2024-31Dec2024,As Expected,001,31.0,19.4,154.2,4.0,01Jan2021-31Dec2023,Not Available,199,20.0,,,,As Expected,001,86.0,30.9,51.9,15.6,01Jan2024-31Dec2024,As Expected,001,39.0,1.48,2.89,0.8,01Jan2023-31Dec2024,As Expected,001,43.0,0.83,1.89,0.26,01Jan2021-31Dec2023,As Expected,001,20.0,2.16,5.53,0.59,01Jan2024-31Dec2024,As Expected,001,0.8,2.65,0.14,As Expected,001,77.0,48.0,73.4,23.2,01Apr2025-30JUN2025,001,3.0,001,43.0,323.0,99.0,001,26.0,174.0,95.0,259,0.0,,,259,0.0,,,27.0,001,0.0,001,15.0,001,98.0,742.0,1.0,001,106.0,785.0,5.0,16.0,26.0,33.0,20.0,001,77.0,585.0,20.0,259,0.0,,
